[DubaiMatrixASI] 14:51:09.205   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.246 conf=0.70 coherence=0.66 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.246 COHERENCE=0.66 CONFIDENCE=0.70 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,CandleAnatomyAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,AggressivenessAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.071 WP=44.7% EV=+3.99 CVaR=-176.26 sim=18.0ms]
[DubaiMatrixASI] 14:51:09.206    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (97s/228s)
[DubaiMatrixASI] 14:51:09.446   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.254 conf=0.71 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.254 COHERENCE=0.71 CONFIDENCE=0.71 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.070 WP=44.6% EV=+4.29 CVaR=-176.26 sim=18.1ms]
[DubaiMatrixASI] 14:51:09.455    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (97s/228s)
[DubaiMatrixASI] 14:51:09.676   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.254 conf=0.71 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.254 COHERENCE=0.71 CONFIDENCE=0.71 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.063 WP=44.6% EV=+5.50 CVaR=-176.26 sim=18.1ms]
[DubaiMatrixASI] 14:51:09.685    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (97s/228s)
[DubaiMatrixASI] 14:51:09.964   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.068 WP=44.6% EV=+4.60 CVaR=-176.26 sim=18.5ms]
[DubaiMatrixASI] 14:51:09.975    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (97s/228s)
[DubaiMatrixASI] 14:51:10.228   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.073 WP=44.4% EV=+4.10 CVaR=-176.26 sim=18.5ms]
[DubaiMatrixASI] 14:51:10.229    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (98s/228s)
[DubaiMatrixASI] 14:51:10.447   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.068 WP=44.4% EV=+4.76 CVaR=-176.26 sim=18.3ms]
[DubaiMatrixASI] 14:51:10.447    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (98s/228s)
[DubaiMatrixASI] 14:51:10.753   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.062 WP=44.6% EV=+5.74 CVaR=-176.26 sim=18.1ms]
[DubaiMatrixASI] 14:51:10.753    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (98s/228s)
[DubaiMatrixASI] 14:51:10.956   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.085 WP=44.1% EV=+2.44 CVaR=-176.26 sim=17.9ms]
[DubaiMatrixASI] 14:51:10.957    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (98s/228s)
[DubaiMatrixASI] 14:51:11.253   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.085 WP=44.2% EV=+2.25 CVaR=-176.26 sim=17.8ms]
[DubaiMatrixASI] 14:51:11.254    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (99s/228s)
[DubaiMatrixASI] 14:51:11.459   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.069 WP=44.9% EV=+4.02 CVaR=-176.26 sim=18.0ms]
[DubaiMatrixASI] 14:51:11.460    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (99s/228s)
[DubaiMatrixASI] 14:51:11.733   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.049 WP=45.4% EV=+6.67 CVaR=-176.26 sim=18.1ms]
[DubaiMatrixASI] 14:51:11.734    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (99s/228s)
[DubaiMatrixASI] 14:51:11.967   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.058 WP=44.8% EV=+5.99 CVaR=-176.26 sim=17.6ms]
[DubaiMatrixASI] 14:51:11.984    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (99s/228s)
[DubaiMatrixASI] 14:51:12.257   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.117 WP=42.9% EV=-1.48 CVaR=-176.26 sim=18.7ms]
[DubaiMatrixASI] 14:51:12.258    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (100s/228s)
[DubaiMatrixASI] 14:51:12.482   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.070 WP=44.3% EV=+4.71 CVaR=-176.26 sim=17.8ms]
[DubaiMatrixASI] 14:51:12.493    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (100s/228s)
[DubaiMatrixASI] 14:51:12.749   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.092 WP=43.7% EV=+1.81 CVaR=-176.26 sim=18.4ms]
[DubaiMatrixASI] 14:51:12.749    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (100s/228s)
[DubaiMatrixASI] 14:51:12.980   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.69 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.69 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.089 WP=43.9% EV=+2.03 CVaR=-176.26 sim=17.7ms]
[DubaiMatrixASI] 14:51:12.991    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (100s/228s)
[DubaiMatrixASI] 14:51:13.269   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.252 conf=0.72 coherence=0.67 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.252 COHERENCE=0.67 CONFIDENCE=0.72 ENTROPY=0.21 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,CandleAnatomyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.037 WP=45.1% EV=+9.19 CVaR=-176.26 sim=18.3ms]
[DubaiMatrixASI] 14:51:13.270    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (101s/228s)
[DubaiMatrixASI] 14:51:13.483   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.252 conf=0.72 coherence=0.67 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.252 COHERENCE=0.67 CONFIDENCE=0.72 ENTROPY=0.21 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,CandleAnatomyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.053 WP=44.9% EV=+6.69 CVaR=-176.26 sim=17.9ms]
[DubaiMatrixASI] 14:51:13.494    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (101s/228s)
[DubaiMatrixASI] 14:51:13.749   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.252 conf=0.72 coherence=0.67 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.252 COHERENCE=0.67 CONFIDENCE=0.72 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,CandleAnatomyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.076 WP=44.6% EV=+3.24 CVaR=-176.26 sim=18.0ms]
[DubaiMatrixASI] 14:51:13.750    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (101s/228s)
[DubaiMatrixASI] 14:51:14.003   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.253 conf=0.71 coherence=0.69 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.253 COHERENCE=0.69 CONFIDENCE=0.71 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.083 WP=44.0% EV=+2.94 CVaR=-176.26 sim=22.5ms]
[DubaiMatrixASI] 14:51:14.004    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (101s/228s)
[DubaiMatrixASI] 14:51:14.292   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.294 conf=0.73 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.294 COHERENCE=0.71 CONFIDENCE=0.73 ENTROPY=0.24 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.077 WP=44.2% EV=+3.56 CVaR=-176.26 sim=20.4ms]
[DubaiMatrixASI] 14:51:14.295    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (102s/228s)
[DubaiMatrixASI] 14:51:14.511   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.264 conf=0.71 coherence=0.71 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.264 COHERENCE=0.71 CONFIDENCE=0.71 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.050 WP=45.3% EV=+6.77 CVaR=-176.26 sim=20.6ms]
[DubaiMatrixASI] 14:51:14.514    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (102s/228s)
[DubaiMatrixASI] 14:51:14.751   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.252 conf=0.72 coherence=0.67 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.252 COHERENCE=0.67 CONFIDENCE=0.72 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,CandleAnatomyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.059 WP=44.9% EV=+5.71 CVaR=-176.26 sim=21.6ms]
[DubaiMatrixASI] 14:51:14.754    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (102s/228s)
[DubaiMatrixASI] 14:51:15.097   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.252 conf=0.72 coherence=0.67 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.252 COHERENCE=0.67 CONFIDENCE=0.72 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,CandleAnatomyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.136 WP=41.9% EV=-3.37 CVaR=-176.26 sim=22.3ms]
[DubaiMatrixASI] 14:51:15.101    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (102s/228s)
[DubaiMatrixASI] 14:51:15.421   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.264 conf=0.71 coherence=0.69 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.264 COHERENCE=0.69 CONFIDENCE=0.71 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,CandleAnatomyAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.093 WP=43.8% EV=+1.43 CVaR=-176.26 sim=35.4ms]
[DubaiMatrixASI] 14:51:15.428    DEBUG │ ⏳ Anti-metralhadora: cooldown ativo (103s/228s)
[DubaiMatrixASI] 14:51:15.665   SIGNAL │ 🎯 DECISION: SELL | SELL signal=-0.252 conf=0.72 coherence=0.67 regime=DRIFTING_BEAR ATR=220.33 RR=1.50 | Quantum: SIGNAL=-0.252 COHERENCE=0.67 CONFIDENCE=0.72 ENTROPY=0.22 COLLAPSED | BULL[SRAgent,MacroBiasAgent,PremiumDiscountAgent,ChartStructureAgent,PriceGravityAgent] BEAR[TrendAgent,MomentumAgent,MicrostructureAgent,LiquidationVacuumAgent,GameTheoryNashAgent,CppFractalAgent,FVGAgent,OscillationWaveAgent] NEUTRAL[VolumeAgent,VolatilityAgent,StatisticalAgent,FractalAgent,DivergenceAgent,TimeWarpAgent,SentimentFearGreedAgent,OnChainPressureAgent,RetailPsychologyAgent,CandleAnatomyAgent,AggressivenessAgent,ExplosionDetectorAgent,PriceVelocityAgent] | MC[score=-0.111 WP=43.0% EV=-0.50 CVaR=-176.26 sim=29.2ms]
